,1. Lợi nhuận trước thuế,2. Điều chỉnh cho các khoản,- Khấu hao TSCĐ,- Các khoản dự phòng,- Lợi nhuận thuần từ đầu tư vào công ty liên kết,- Xóa sổ tài sản cố định (thuần),- Lãi lỗ chênh lệch tỷ giá hối đoái chưa thực hiện,- Lãi lỗ từ thanh lý TSCĐ,- Lãi lỗ từ hoạt động đầu tư,- Lãi tiền gửi,- Thu nhập lãi,- Chi phí lãi vay,- Các khoản chi trực tiếp từ lợi nhuận,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,- Tăng giảm các khoản phải thu,- Tăng giảm hàng tồn kho,- Tăng giảm các khoản phải trả (Không kể lãi vay phải trả thuế thu nhập doanh nghiệp phải nộp),- Tăng giảm chi phí trả trước,- Tăng giảm tài sản ngắn hạn khác,- Tiền lãi vay phải trả,- Thuế thu nhập doanh nghiệp đã nộp,- Tiền thu khác từ hoạt động kinh doanh,- Tiền chi khác từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,1. Tiền chi để mua sắm xây dựng TSCĐ và các tài sản dài hạn khác,2. Tiền thu từ thanh lý nhượng bán TSCĐ và các tài sản dài hạn khác,3. Tiền chi cho vay mua các công cụ nợ của đơn vị khác,4. Tiền thu hồi cho vay bán lại các công cụ nợ của các đơn vị khác,5. Đầu tư góp vốn vào công ty liên doanh liên kết,6. Chi đầu tư ngắn hạn,7. Tiền chi đầu tư góp vốn vào đơn vị khác,8. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,9. Lãi tiền gửi đã thu,10. Tiền thu lãi cho vay cổ tức và lợi nhuận được chia,11. Tiền chi mua lại phần vốn góp của các cổ đông thiểu số,Lưu chuyển tiền thuần từ hoạt động đầu tư,1. Tiền thu từ phát hành cổ phiếu nhận vốn góp của chủ sở hữu,2. Tiền chi trả vốn góp cho các chủ sở hữu mua lại cổ phiếu của doanh nghiệp đã phát hành,3. Tiền vay ngắn hạn dài hạn nhận được,4. Tiền chi trả nợ gốc vay,5. Tiền chi trả nợ thuê tài chính,6. Tiền chi khác từ hoạt động tài chính,7. Tiền chi trả từ cổ phần hóa,8. Cổ tức lợi nhuận đã trả cho chủ sở hữu,9. Vốn góp của các cổ đông thiểu số vào các công ty con,10. Chi tiêu quỹ phúc lợi xã hội,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền đầu kỳ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Tiền và tương đương tiền cuối kỳ
2017,232158154197,124948285102,126147917091,271260714,0,0,415943837,0,-29629076740,0,0,27998654742,-256414542,357106439299,-314036261263,-26078938524,195168927069,34912344031,0,-24501803991,-31372393349,0,-3380898898,187817414374,-261281976202,6946402650,-160130000000,239648942300,0,0,0,627044400,0,28039368299,0,-146150218553,26389088400,0,3014436665684,-2804814441019,0,0,0,-81288720410,0,0,154722592655,196389788476,159841777560,-11795736,356219770300
2018,231877896675,162032500482,157331615399,5320452075,0,0,-140661514,0,-41784202936,0,0,41305297458,0,393910397157,-282788894767,-28858179960,281899644026,2667039121,0,-38252300059,-40496170994,0,-9011355810,279070178714,-362855500089,1498291473,-203145107430,128357290250,0,0,16751172457,-227074067,0,4908055977,11655722389,-403057149040,4900000000,0,2746326729406,-2707524920936,0,0,0,-82796549828,0,0,-39094741358,-163081711684,356219770300,-210724401,192927334215
2019,263531129861,164619399654,179547836234,-19074495869,0,0,0,0,-58483478419,0,0,62629537708,0,428150529515,18133959641,-41345153692,54885277939,-155228441169,0,-56726643555,-41043203849,0,-21706325380,185119999450,-355965342084,18608,-1295220958904,400536819824,0,0,0,980000000,0,38942537128,-11655722389,-1222382647817,850000000000,0,3516394148479,-3147502665115,0,0,0,-106040820610,0,0,1112850662754,75588014387,192927334215,3267595,269991826358
2020,283311275573,208371069133,214620874253,17653678944,0,0,1401749208,0,-105736946764,0,0,80431713492,0,491682344706,-22318054002,93680253160,73640611182,-31573401008,0,-81452198809,-58226851065,0,-17533040828,447899663336,-464324213798,-466289631,-1069633250001,1067745513252,0,0,0,0,0,140047929796,0,-326630310382,-5442000000,0,2088761026582,-1960765843815,0,0,0,-152439138034,0,0,-29885955267,91383397687,269991826358,-253926750,361121297295
2021,379025570814,169719394421,230561948051,-17162897027,0,0,435291914,0,-115010555203,0,0,70895606686,0,548744965235,-225601542460,-244165048483,607927849019,-100403249217,0,-63669413118,-26192403861,0,-22364276924,474276880191,-584492002169,9252606148,-1401047927149,1345653745427,0,0,0,0,0,64899918953,0,-565733658790,1872374386895,0,-2202593967642,361339097311,0,0,0,122485554301,0,0,153605070865,62148292266,361121297295,-325511743,390114138218
2022,407507424350,297148740912,303250484707,-1372719767,0,0,6879980181,0,-98899520091,0,0,87299748626,-9232744,704656165262,-203326189601,178272597661,-102245426003,-128771391730,0,-84186681197,24742859530,0,-38965581723,350176352199,-543299577662,176668221,-2177908356504,2111976962671,0,0,0,0,0,117714993513,0,-491339309761,168726102935,0,2233536336528,-2260963946880,0,0,0,-39186058559,0,0,102112434024,-39050523538,390114138218,16642219093,371654425350
2023,436985181577,344353240061,359412281279,13973308850,0,0,-14972685049,0,-120594843707,0,0,106535178688,0,781338421638,-52630250260,74309495813,25209467815,-35275138764,0,-107447839501,-107462361712,0,-42068271711,535973523318,-872944789159,89614139,-1193918780059,1436456916894,0,0,0,0,0,83052925939,0,-547264112246,15746671956,-181000000,2224995765382,-1894059067163,0,0,0,-90141008158,0,0,256361362017,245070773089,371654425350,-8141403508,608583417327
