,A. Tài sản lưu động và đầu tư ngắn hạn,I. Tiền và các khoản tương đương tiền,II. Các khoản đầu tư tài chính ngắn hạn,III. Các khoản phải thu ngắn hạn,IV. Tổng hàng tồn kho,V. Tài sản ngắn hạn khác,B. Tài sản cố định và đầu tư dài hạn,I. Các khoản phải thu dài hạn,II. Tài sản cố định,III. Bất động sản đầu tư,IV. Tài sản dở dang dài hạn,V. Các khoản đầu tư tài chính dài hạn,VI. Tổng tài sản dài hạn khác,VII. Lợi thế thương mại,TỔNG CỘNG TÀI SẢN,A. Nợ phải trả,I. Nợ ngắn hạn,II. Nợ dài hạn,B. Nguồn vốn chủ sở hữu,I. Vốn chủ sở hữu,II. Nguồn kinh phí và quỹ khác,TỔNG CỘNG NGUỒN VỐN
2018,50860944465153,12326942295680,95691805879,4665352597458,32826041845846,946915920290,19051268698390,255403896052,787142924879,3056785356717,430179529043,7556238420121,484170038972,6481348532606,69912213163543,49452086677765,27969394567002,21482692110763,20460126485778,20460126485778,0,69912213163543
2019,71194821173128,6466219516377,466222941609,5894052885444,57205793200220,1162532629478,18784421425391,370739066748,840044553105,3798441570836,850087814441,5744314191185,339336288712,6841457940364,89979242598519,65518168766672,18809633988008,46708534778664,24461073831847,24461073831847,0,89979242598519
2020,114203561614442,11558787555672,721829853961,13797994628756,86864906421772,1260043154281,30332784019580,17643772978338,1218441600419,2824247750920,285769526186,1891042286029,518667736032,5950842141656,144536345634022,112604198448315,31427343626571,81176854821744,31932147185707,31932147185707,0,144536345634022
2021,156048716497795,17249156145556,837023156881,26409499239024,110156937437285,1396100519049,45784830488255,33582150374634,1441727882314,2754183434458,292890203713,1624040896080,985813451940,5104024245116,201833546986050,160660433654081,49214830460474,111445603193607,41173113331969,41173113331969,0,201833546986050
2022,198114675000040,8600170523502,326704693300,52345590760029,134955711974239,1886497048970,59620201167981,44081959918122,3936964957063,3140889237220,572958830480,1615915212089,1727195617888,4544317395119,257734876168021,212917145787856,78174120549026,134743025238830,44817730380165,44817730380165,0,257734876168021
2023,191154819021853,3412524436724,43507843256,47011035493822,138935271807965,1752479440086,50331560521272,34560075860276,2401389820394,5543248882224,528661491035,1728050951949,1873356255959,3696777259435,241486379543125,196183529500722,87282658320119,108900871180603,45302850042403,45302850042403,0,241486379543125
