,1. Lợi nhuận trước thuế,2. Điều chỉnh cho các khoản,- Khấu hao TSCĐ,- Các khoản dự phòng,- Lợi nhuận thuần từ đầu tư vào công ty liên kết,- Xóa sổ tài sản cố định (thuần),- Lãi lỗ chênh lệch tỷ giá hối đoái chưa thực hiện,- Lãi lỗ từ thanh lý TSCĐ,- Lãi lỗ từ hoạt động đầu tư,- Lãi tiền gửi,- Thu nhập lãi,- Chi phí lãi vay,- Các khoản chi trực tiếp từ lợi nhuận,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,- Tăng giảm các khoản phải thu,- Tăng giảm hàng tồn kho,- Tăng giảm các khoản phải trả (Không kể lãi vay phải trả thuế thu nhập doanh nghiệp phải nộp),- Tăng giảm chi phí trả trước,- Tăng giảm tài sản ngắn hạn khác,- Tiền lãi vay phải trả,- Thuế thu nhập doanh nghiệp đã nộp,- Tiền thu khác từ hoạt động kinh doanh,- Tiền chi khác từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,1. Tiền chi để mua sắm xây dựng TSCĐ và các tài sản dài hạn khác,2. Tiền thu từ thanh lý nhượng bán TSCĐ và các tài sản dài hạn khác,3. Tiền chi cho vay mua các công cụ nợ của đơn vị khác,4. Tiền thu hồi cho vay bán lại các công cụ nợ của các đơn vị khác,5. Đầu tư góp vốn vào công ty liên doanh liên kết,6. Chi đầu tư ngắn hạn,7. Tiền chi đầu tư góp vốn vào đơn vị khác,8. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,9. Lãi tiền gửi đã thu,10. Tiền thu lãi cho vay cổ tức và lợi nhuận được chia,11. Tiền chi mua lại phần vốn góp của các cổ đông thiểu số,Lưu chuyển tiền thuần từ hoạt động đầu tư,1. Tiền thu từ phát hành cổ phiếu nhận vốn góp của chủ sở hữu,2. Tiền chi trả vốn góp cho các chủ sở hữu mua lại cổ phiếu của doanh nghiệp đã phát hành,3. Tiền vay ngắn hạn dài hạn nhận được,4. Tiền chi trả nợ gốc vay,5. Tiền chi trả nợ thuê tài chính,6. Tiền chi khác từ hoạt động tài chính,7. Tiền chi trả từ cổ phần hóa,8. Cổ tức lợi nhuận đã trả cho chủ sở hữu,9. Vốn góp của các cổ đông thiểu số vào các công ty con,10. Chi tiêu quỹ phúc lợi xã hội,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền đầu kỳ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Tiền và tương đương tiền cuối kỳ
2016,259382745107,37893285290,1705495419,16470007420,0,0,374181070,0,-54495411428,0,0,73839012809,0,297276030397,-289037047894,-756654389391,1117289964329,-9167096012,0,-71905913633,-46971280854,0,0,240830266942,-95659207985,0,-397500000000,115000000000,0,0,0,0,0,50988231940,0,-327170976045,2030000000,0,7159275935885,-6406149646573,0,0,0,0,0,0,755156289312,668815580209,788691433190,0,1457507013399
2017,363073914586,20751615756,1084692542,-24800910396,0,0,0,0,-34483129285,0,0,78950962895,0,383825530342,-432257071842,256197576599,126773531113,-9281859969,0,-78609814429,-67788646021,0,0,178859245793,-51705399031,0,-765000000000,1045300000000,0,0,0,0,0,34686498323,0,263281099292,180000000,-130000000,6598115709109,-7859736971899,0,0,0,0,0,0,-1261571262790,-819430917705,1457507013399,0,638076095694
2018,434775198367,87601702006,781002276,14477629465,0,0,-2380950000,0,-20946487598,0,0,95670507863,0,522376900373,-60063346100,-790234430865,-849889822830,-17223193362,0,-90618315335,-92733427092,0,-8350581050,-1386736216261,-74372727,0,-124499109164,0,0,0,0,0,0,19961655437,0,-104611826454,25000000000,0,8665290182642,-6888639840795,0,0,0,0,0,0,1801650341847,310302299132,638076095694,0,948378394826
2019,278002659252,92112613463,836635952,18859508387,0,0,-1573500000,0,-61193294228,0,0,135183263352,0,370115272715,131185574067,-879508612026,554572458872,-68023248333,0,-133877354423,-82148822013,0,-512175011,-108196906152,-3815776185,0,-1321150000000,628646866305,0,0,0,0,0,49329885363,0,-646989024517,6800000000,-14000000000,11735834006696,-10983496917268,0,0,0,-68680000000,0,0,676457089428,-78728841241,948378394826,0,869649553585
2020,28427378490,93501439558,1372163399,34392956980,0,0,-75365966,0,-55870719645,0,0,113682404790,0,121928818048,-79329822257,1545958217975,65446926710,8228059824,0,-114531622270,-23606280229,0,-5761400376,1518332897425,-3429075142,0,-1549982232750,1098825790697,0,0,0,0,0,58323657870,0,-396261859325,18232000000,0,10586373171060,-11798460513115,0,0,0,-78981792000,0,0,-1272837134055,-150766095955,852194969387,75365966,701504239398
2021,554140265577,-56830154255,3810973807,-31039107353,0,0,7513094690,0,0,-169344292160,0,132229176761,0,497310111322,51733888537,-3122839624668,1353540747211,-40581619938,0,-120489823926,-90641021151,0,-2385400000,-1474352742613,-2087950766,0,-12892435886578,11185094571490,0,0,-120627928834,0,0,143926511675,0,-1686130683013,10244000000,0,14976648751486,-11422699256314,0,0,0,0,0,0,3564193495172,403710069546,701504239398,-4759062,1105209549882
2022,485623413969,194432035949,115286135177,-4485565669,0,0,-42532911,0,-147853905457,0,0,231527904809,0,680055449918,-93023120614,-1549588422248,36245882912,-226194254906,0,-218989646740,-135411036538,0,-787133000,-1507692281216,-518166901951,239047620,-6940000000000,9161500000000,0,0,-2461794466,0,0,158973736193,0,1860084087396,11478000000,0,13421852950456,-14105927868424,0,0,0,-39490896000,0,0,-712087813968,-359696007788,1105209549882,42532911,745556075005
2023,-294181683290,470416210602,233071988505,2521192297,0,0,-74512931,0,-50019830875,0,0,284917373606,0,176234527312,27356978357,-1944517235201,175960973788,12732185744,0,-301416254867,-111047856,0,-3344000000,-1857103872723,-705276095241,38832000,-2551000000000,2516000000000,0,0,0,0,0,68561151538,0,-671676111703,58267830000,0,16941931226074,-14196990842111,0,0,0,-59236267500,0,0,2743971946463,215191962037,745556075005,74512931,960822549973
