,1. Tổng doanh thu hoạt động kinh doanh,2. Các khoản giảm trừ doanh thu,3. Doanh thu thuần (1)-(2),4. Giá vốn hàng bán,5. Lợi nhuận gộp (3)-(4),6. Doanh thu hoạt động tài chính,7. Chi phí tài chính,-Trong đó: Chi phí lãi vay,8. Phần lợi nhuận hoặc lỗ trong công ty liên kết liên doanh,9. Chi phí bán hàng,10. Chi phí quản lý doanh nghiệp,11. Lợi nhuận thuần từ hoạt động kinh doanh (5)+(6)-(7)+(8)-(9)-(10),12. Thu nhập khác,13. Chi phí khác,14. Lợi nhuận khác (12)-(13),15. Tổng lợi nhuận kế toán trước thuế (11)+(14),16. Chi phí thuế TNDN hiện hành,17. Chi phí thuế TNDN hoãn lại,18. Chi phí thuế TNDN (16)+(17),19. Lợi nhuận sau thuế thu nhập doanh nghiệp (15)-(18),20. Lợi nhuận sau thuế của cổ đông không kiểm soát,21. Lợi nhuận sau thuế của cổ đông của công ty mẹ (19)-(20)
2018,9226288153585,0,9226288153585,9102808416006,123479737579,5493888304,98602465018,96903116582,0,1227218177,6072119685,23071823003,1750779928,7675531002,-5924751074,17147071929,1700353981,0,1700353981,15446717948,0,15446717948
2019,17288066682842,2727304,17288063955538,17092369759761,195694195777,6607067006,180134517498,174158583403,0,1274944944,7512319491,13379480850,4712202149,1891427076,2820775073,16200255923,3240051184,0,3240051184,12960204739,0,12960204739
2020,12845638170061,32092635,12845606077426,12650419341158,195186736268,4078219283,119150779549,114976065796,0,1662852857,14840343136,63610980009,1015767945,6684971935,-5669203990,57941776019,12114977813,0,12114977813,45826798206,0,45826798206
2021,10434950532701,595796386,10434354736315,9946794250651,487560485664,5398408870,32098742607,8252007658,-749548420,15742973158,54255438010,390112192339,966216881,605538533,360678348,390472870687,66158924178,2522944456,68681868634,321791002053,70554264,321720447789
2022,7085368377828,1950028570,7083418349258,6558010136271,525408212987,8337144783,31212497153,36331151929,831315671,72229870717,87624647284,343509658287,1007084613,5638958195,-4631873582,338877784705,56593281979,-5494235722,51099046257,287778738448,1091344970,286687393478
2023,5204230720499,5445425109,5198785295390,4855521787959,343263507431,37934219785,155387524067,141443303310,0,93220306421,99534558673,33055338055,1343245199,9879100156,-8535854957,24519483098,21653807003,-27459673633,-5805866630,30325349728,3950066198,26375283530
