,1. Lợi nhuận trước thuế,2. Điều chỉnh cho các khoản,- Khấu hao TSCĐ,- Các khoản dự phòng,- Lợi nhuận thuần từ đầu tư vào công ty liên kết,- Xóa sổ tài sản cố định (thuần),- Lãi lỗ chênh lệch tỷ giá hối đoái chưa thực hiện,- Lãi lỗ từ thanh lý TSCĐ,- Lãi lỗ từ hoạt động đầu tư,- Lãi tiền gửi,- Thu nhập lãi,- Chi phí lãi vay,- Các khoản chi trực tiếp từ lợi nhuận,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,- Tăng giảm các khoản phải thu,- Tăng giảm hàng tồn kho,- Tăng giảm các khoản phải trả (Không kể lãi vay phải trả thuế thu nhập doanh nghiệp phải nộp),- Tăng giảm chi phí trả trước,- Tăng giảm tài sản ngắn hạn khác,- Tiền lãi vay phải trả,- Thuế thu nhập doanh nghiệp đã nộp,- Tiền thu khác từ hoạt động kinh doanh,- Tiền chi khác từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,1. Tiền chi để mua sắm xây dựng TSCĐ và các tài sản dài hạn khác,2. Tiền thu từ thanh lý nhượng bán TSCĐ và các tài sản dài hạn khác,3. Tiền chi cho vay mua các công cụ nợ của đơn vị khác,4. Tiền thu hồi cho vay bán lại các công cụ nợ của các đơn vị khác,5. Đầu tư góp vốn vào công ty liên doanh liên kết,6. Chi đầu tư ngắn hạn,7. Tiền chi đầu tư góp vốn vào đơn vị khác,8. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,9. Lãi tiền gửi đã thu,10. Tiền thu lãi cho vay cổ tức và lợi nhuận được chia,11. Tiền chi mua lại phần vốn góp của các cổ đông thiểu số,Lưu chuyển tiền thuần từ hoạt động đầu tư,1. Tiền thu từ phát hành cổ phiếu nhận vốn góp của chủ sở hữu,2. Tiền chi trả vốn góp cho các chủ sở hữu mua lại cổ phiếu của doanh nghiệp đã phát hành,3. Tiền vay ngắn hạn dài hạn nhận được,4. Tiền chi trả nợ gốc vay,5. Tiền chi trả nợ thuê tài chính,6. Tiền chi khác từ hoạt động tài chính,7. Tiền chi trả từ cổ phần hóa,8. Cổ tức lợi nhuận đã trả cho chủ sở hữu,9. Vốn góp của các cổ đông thiểu số vào các công ty con,10. Chi tiêu quỹ phúc lợi xã hội,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền đầu kỳ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Tiền và tương đương tiền cuối kỳ
2016,2794905785692,14049468752,355233525481,20772079308,0,0,18389448,0,-746694602847,0,0,384720077362,0,2808955254444,1638891342965,955820656746,-272903519333,95352984466,0,-140484923411,-344271766727,0,0,4741360029150,-2222134748949,75084489463,-489200738202,2604904018627,0,0,-15923861346083,5637411141821,0,197068616393,0,-10120728566930,3393212365000,0,11161421565443,-6589869040550,0,0,0,-339697297800,0,0,7625067592093,2245699054313,556711486785,12369062,2802422910160
2017,2108782048600,1783196902706,410151852498,278527967484,0,0,15599813801,0,176968048334,0,0,901949220589,0,3891978951306,-2625640190299,250399794809,3408875999083,-696801595134,0,-561183467403,-871578330632,0,0,2796051161730,-2405312393577,33942874366,-10670000000000,4692359866717,0,0,-3469299732640,2028086730055,0,331260739350,0,-9458961915729,28111000000,0,31231831086884,-25837875938367,0,0,0,0,0,0,5422066148517,-1240844605482,2802422910160,-533860,1561577770818
2018,19718734148309,-11863657981449,261531599917,-27999828381,0,0,-1413212829,0,-14478398435371,0,0,2382621895215,0,7855076166860,5329600918213,11297368866011,-20385215510655,427513271356,0,-2579916793715,-3407626140888,0,0,-1463199222818,-750554985693,1618544881294,-13939641731353,19995489401601,0,0,-52277281389717,26397779889480,0,1113712586604,0,-17841951347784,12240978700000,0,100191075763433,-90227832170577,0,0,0,-945277040000,0,0,21258945252856,1953794682254,1561577770818,0,3515372453072
2019,29745694000000,-6584078000000,351846000000,-197023000000,0,0,-899000000,0,-9115700000000,0,0,2377698000000,0,23161616000000,-3032812000000,-7354995000000,51451474000000,-2885248000000,0,-3309171000000,-6102455000000,0,0,51928409000000,-3846972000000,205848000000,-14077010000000,30762019000000,0,0,-61164624000000,19568901000000,0,1232061000000,0,-27319777000000,0,-5549929000000,6847057000000,-12402281000000,0,0,0,-3686552000000,0,0,-14791705000000,9816927000000,3515372000000,0,13332299000000
2020,36516837000000,-15730248000000,541936000000,938172000000,0,0,681000000,0,-20212609000000,0,0,3001572000000,0,20786589000000,5598479000000,13823705000000,-7057322000000,410876000000,0,-2423545000000,-6256733000000,0,0,24882049000000,-3499515000000,430202000000,-4826147000000,16411373000000,0,0,-53487656000000,21317425000000,0,1234721000000,0,-22419597000000,62000000000,-848308000000,19662865000000,-20739963000000,0,0,0,-217694000000,0,0,-2081100000000,381352000000,13332299000000,0,13713651000000
2021,48182977000000,-3812098000000,1087692000000,519326000000,0,0,-5785000000,0,-7761492000000,0,0,2348161000000,0,44370879000000,-7504351000000,15113996000000,-21599280000000,796778000000,-1967230000000,-2386255000000,-9751018000000,0,0,17073519000000,-17897772000000,46313000000,-16805425000000,12837606000000,0,0,-11582408000000,7582472000000,0,3822950000000,0,-21996264000000,6514952000000,0,13819877000000,-19301251000000,0,0,0,-5198724000000,0,0,-4165146000000,-9087891000000,13713651000000,0,4625760000000
2022,38642699000000,-9307179000000,1216548000000,1114361000000,0,0,-3474000000,0,-13710128000000,0,0,2075514000000,0,29335520000000,-49977318000000,-30770024000000,94343943000000,-3998609000000,-26395000000,-3768556000000,-4135049000000,0,0,31003512000000,-18299050000000,48256000000,-7989295000000,10476298000000,0,0,-54766770000000,38362523000000,0,5339217000000,0,-26828821000000,0,0,25276890000000,-13876813000000,0,0,0,-9383745000000,0,0,2016332000000,6191023000000,4625760000000,0,10816783000000
2023,43310285000000,-12206945000000,1436293000000,153498000000,0,0,156755000000,0,-17006296000000,0,0,3052805000000,0,31103340000000,-48765045000000,-977614000000,24225002000000,3567140000000,2352947000000,-4176671000000,-5812208000000,0,0,1516891000000,-9987878000000,2774668000000,-33625022000000,33769224000000,0,0,-46176139000000,25936626000000,0,8676566000000,0,-18631955000000,5700000000,0,53107991000000,-32712229000000,0,0,0,0,0,0,20401462000000,3286398000000,10816783000000,0,14103181000000
