,1. Lợi nhuận trước thuế,2. Điều chỉnh cho các khoản,- Khấu hao TSCĐ,- Các khoản dự phòng,- Lợi nhuận thuần từ đầu tư vào công ty liên kết,- Xóa sổ tài sản cố định (thuần),- Lãi lỗ chênh lệch tỷ giá hối đoái chưa thực hiện,- Lãi lỗ từ thanh lý TSCĐ,- Lãi lỗ từ hoạt động đầu tư,- Lãi tiền gửi,- Thu nhập lãi,- Chi phí lãi vay,- Các khoản chi trực tiếp từ lợi nhuận,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,- Tăng giảm các khoản phải thu,- Tăng giảm hàng tồn kho,- Tăng giảm các khoản phải trả (Không kể lãi vay phải trả thuế thu nhập doanh nghiệp phải nộp),- Tăng giảm chi phí trả trước,- Tăng giảm tài sản ngắn hạn khác,- Tiền lãi vay phải trả,- Thuế thu nhập doanh nghiệp đã nộp,- Tiền thu khác từ hoạt động kinh doanh,- Tiền chi khác từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,1. Tiền chi để mua sắm xây dựng TSCĐ và các tài sản dài hạn khác,2. Tiền thu từ thanh lý nhượng bán TSCĐ và các tài sản dài hạn khác,3. Tiền chi cho vay mua các công cụ nợ của đơn vị khác,4. Tiền thu hồi cho vay bán lại các công cụ nợ của các đơn vị khác,5. Đầu tư góp vốn vào công ty liên doanh liên kết,6. Chi đầu tư ngắn hạn,7. Tiền chi đầu tư góp vốn vào đơn vị khác,8. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,9. Lãi tiền gửi đã thu,10. Tiền thu lãi cho vay cổ tức và lợi nhuận được chia,11. Tiền chi mua lại phần vốn góp của các cổ đông thiểu số,Lưu chuyển tiền thuần từ hoạt động đầu tư,1. Tiền thu từ phát hành cổ phiếu nhận vốn góp của chủ sở hữu,2. Tiền chi trả vốn góp cho các chủ sở hữu mua lại cổ phiếu của doanh nghiệp đã phát hành,3. Tiền vay ngắn hạn dài hạn nhận được,4. Tiền chi trả nợ gốc vay,5. Tiền chi trả nợ thuê tài chính,6. Tiền chi khác từ hoạt động tài chính,7. Tiền chi trả từ cổ phần hóa,8. Cổ tức lợi nhuận đã trả cho chủ sở hữu,9. Vốn góp của các cổ đông thiểu số vào các công ty con,10. Chi tiêu quỹ phúc lợi xã hội,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền đầu kỳ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Tiền và tương đương tiền cuối kỳ
2018,17147071929,93645599495,2136404712,0,0,0,0,0,-5393921799,0,0,96903116582,0,110792671424,-1742302694713,-298143707631,884046698602,-33356288433,0,-96903116582,0,0,0,-1175866437333,-39496183994,0,-174598502080,92563037880,0,0,-1729875000,0,0,527401251,0,-122734121943,0,0,2589412918914,-1303286488693,0,0,0,0,0,0,1286126430221,-12474129055,18518625068,0,6044496013
2019,16200255923,174944549496,6360043322,0,0,0,721935013,0,-6296012242,0,0,174158583403,0,191144805419,-2037393497357,-505360617455,2399906646165,4446879915,0,-170052932516,-1700353981,0,0,-119009069810,-131259429911,0,-106489261118,164394725318,0,0,-9066641909,0,0,9235077048,0,-73185530572,0,0,3106491125477,-2890858141389,0,0,0,0,0,0,215632984088,23438383706,6044496013,0,29482879719
2020,57941776019,135203038556,17236642581,0,0,0,0,0,2990330179,0,0,114976065796,0,193144814575,1536365310622,-102093754530,254539562232,-47847944463,0,-119081716683,-3722333471,111473100000,0,1822777038282,-192000336123,2466005855,-36922000000,22396032777,0,0,-74196385934,0,0,2408987353,0,-275847696072,400000000000,0,1064051555272,-2972387852461,0,0,0,0,0,0,-1508336297189,38593045021,29482879719,0,68075924740
2021,390472870687,37704265219,32470795540,7914833333,0,0,0,0,-10933371312,0,0,8252007658,0,428177135906,814925288069,-98327572822,-761084856958,-39573894870,-65097500000,-8252007658,-63433657343,0,0,207332934324,-481821246199,23762120150,0,17000000000,0,0,-197515388947,1200000000,0,4455002453,0,-632919512543,559844500000,0,149790750439,-61239349000,0,0,0,0,0,0,648395901439,222809323220,68075924740,0,290885247960
2022,338877784705,86434800961,58810149507,-3611529425,0,0,-232284234,0,-4862686816,0,0,36331151929,0,425312585666,1424056001156,205896943959,-2040511128453,-303400117364,65097500000,-27870178823,-17978509653,0,0,-269396903512,-504465486036,0,-101887924989,16435809256,0,0,0,14983824894,0,-3574081081,0,-578507857956,0,0,882785285130,-124392676214,0,0,0,0,0,0,758392608916,-89512152552,240885247960,1380368,151374475776
2023,24519483098,214083348268,104628545565,-37295358,0,0,3211194374,0,-45194565460,0,0,151475469147,0,238602831366,342296830391,-711140016630,125989479314,-224416458189,0,-133084739633,-57951899292,0,0,-419703972673,-1011505391119,23856502596,-266525000000,42187924989,0,0,0,44100000000,0,12634837514,0,-1155251126020,137648613977,0,2140147505602,-759050421253,0,0,0,0,0,0,1518745698326,-56209400367,151374475776,0,95165075409
