,1. Lợi nhuận trước thuế,2. Điều chỉnh cho các khoản,- Khấu hao TSCĐ,- Các khoản dự phòng,- Lợi nhuận thuần từ đầu tư vào công ty liên kết,- Xóa sổ tài sản cố định (thuần),- Lãi lỗ chênh lệch tỷ giá hối đoái chưa thực hiện,- Lãi lỗ từ thanh lý TSCĐ,- Lãi lỗ từ hoạt động đầu tư,- Lãi tiền gửi,- Thu nhập lãi,- Chi phí lãi vay,- Các khoản chi trực tiếp từ lợi nhuận,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,- Tăng giảm các khoản phải thu,- Tăng giảm hàng tồn kho,- Tăng giảm các khoản phải trả (Không kể lãi vay phải trả thuế thu nhập doanh nghiệp phải nộp),- Tăng giảm chi phí trả trước,- Tăng giảm tài sản ngắn hạn khác,- Tiền lãi vay phải trả,- Thuế thu nhập doanh nghiệp đã nộp,- Tiền thu khác từ hoạt động kinh doanh,- Tiền chi khác từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,1. Tiền chi để mua sắm xây dựng TSCĐ và các tài sản dài hạn khác,2. Tiền thu từ thanh lý nhượng bán TSCĐ và các tài sản dài hạn khác,3. Tiền chi cho vay mua các công cụ nợ của đơn vị khác,4. Tiền thu hồi cho vay bán lại các công cụ nợ của các đơn vị khác,5. Đầu tư góp vốn vào công ty liên doanh liên kết,6. Chi đầu tư ngắn hạn,7. Tiền chi đầu tư góp vốn vào đơn vị khác,8. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,9. Lãi tiền gửi đã thu,10. Tiền thu lãi cho vay cổ tức và lợi nhuận được chia,11. Tiền chi mua lại phần vốn góp của các cổ đông thiểu số,Lưu chuyển tiền thuần từ hoạt động đầu tư,1. Tiền thu từ phát hành cổ phiếu nhận vốn góp của chủ sở hữu,2. Tiền chi trả vốn góp cho các chủ sở hữu mua lại cổ phiếu của doanh nghiệp đã phát hành,3. Tiền vay ngắn hạn dài hạn nhận được,4. Tiền chi trả nợ gốc vay,5. Tiền chi trả nợ thuê tài chính,6. Tiền chi khác từ hoạt động tài chính,7. Tiền chi trả từ cổ phần hóa,8. Cổ tức lợi nhuận đã trả cho chủ sở hữu,9. Vốn góp của các cổ đông thiểu số vào các công ty con,10. Chi tiêu quỹ phúc lợi xã hội,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền đầu kỳ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Tiền và tương đương tiền cuối kỳ
2014,97998219813,12863044898,39345647751,-16163704093,0,0,2525618060,0,-25589433097,0,0,12744916277,0,110861264711,-213558953296,-149445533137,610933059,-85298418,0,-12744916277,-17134351361,16291887692,-4611502616,-269816469643,-176026744694,0,0,0,0,0,-18113297,12578266198,0,13335049639,0,-150131542154,0,0,1098744797885,-835863328191,0,0,0,-78421372920,0,0,184460096774,-235487915023,352309710644,-2878125,116818917496
2015,71348170965,69026217350,52401206148,-9200340966,0,0,1087464201,0,-2451254508,0,0,27189142475,0,140374388315,-151547453317,-67188862648,47680845972,1079973209,10698000000,-27189142475,-19414168327,21563433852,-32014111202,-75957096621,-199019266820,1391818182,-126850000000,127500000000,0,0,0,15440534600,0,3112672113,0,-178424241925,0,0,1711838752487,-1413647216754,0,0,0,-69305459660,0,0,228886076073,-25495262473,116818917496,-641644,91323013379
2016,36334221386,62003457379,66341092344,-5775027051,0,0,-1194505457,0,-57728329628,0,0,60360227171,0,98337678765,203265582678,362239548656,49775652107,-25402234213,-199342282103,-48794216344,-15084352588,0,-2046549986,422948826972,-45100885974,0,-6500000000,1250000000,0,0,-720601972000,174056283340,0,1129557068,0,-595767017566,220000000,0,1501959263071,-1326849007998,0,0,0,0,0,0,175330255073,2512064479,89323013379,1194505457,93029583315
2017,142961446776,75162008047,67642908719,45825642906,0,0,253975277,0,-147078818058,0,0,108518299203,0,218123454823,-290661076553,54590748236,14470253741,-14098730086,-364085411885,-100254973278,-16879305384,0,-10236254821,-509031295207,-20350201417,23841418181,-11260000000,2860000000,0,0,-204148000000,240364652500,0,19762042257,0,51069911521,0,0,2145968068597,-1721860912549,0,0,0,-158944658,0,0,423948211390,-34013172296,93029583315,-2988510,59013422509
2018,165121320730,128024386088,60970141248,45824025000,0,0,319275693,0,-118846780274,0,0,139757724421,0,293145706818,-101768193364,-234948378305,242038964080,-8634112703,190617144078,-133311287753,-18832934182,0,-11201993735,217104914934,-29368028346,20030000000,-29010000000,2960000000,0,0,-569462329378,111414885800,0,32348698193,0,-461086773731,0,0,1938357254981,-1656098470011,-1187729036,0,0,-5045861515,0,0,276025194419,32043335622,59013422509,24131439,91080889570
2019,135545000335,57212944950,60705851488,71554342625,0,0,553925308,0,-163109924692,0,0,87508750221,0,192757945285,-125982058958,68646169450,1131036874992,28206126535,47580683590,-107086037202,-36696240069,0,-5698678692,1192764784931,-13913069282,285000000,-142306490621,34450000000,0,0,-75152400000,250000000192,0,20443766176,0,73806806465,0,0,1150909795008,-2295026970893,-4375059152,0,0,0,-7200220724,0,-1155692455761,110879135635,91080889570,17031614,201977056819
2020,125419809392,-91512492893,57663556379,-156785422787,0,0,-1094357437,0,-19425288780,0,0,28129019732,0,33907316499,-148837453616,-152137020999,-234968004461,6603544305,-5629917730,-18677614906,-18351301131,0,-7117327607,-545207779646,-119602128181,229141000,-59673701989,120006490621,0,0,-183149200000,226587338541,0,46492363035,0,30890303027,500440000000,0,978857238733,-877369282329,-4571808964,0,0,-8538717414,0,0,588817430026,74499953407,201977056819,13389381,276490399607
2021,207374507873,94464143135,56352503159,-10871986115,0,0,257541295,0,4948587555,0,0,43777497241,0,301838651008,-414142694340,-22748213603,-646213424953,4146314106,-213001837763,-25354712602,-25462362470,0,-3203235183,-1044141515800,-93837322692,815000000,-88710212989,53000000000,0,0,-166633441903,41398465134,0,7778690419,0,-246188822031,934502499672,0,2281066556462,-1377615047475,0,0,0,-5564564052,0,0,1832389444607,542059106776,276490399607,-257541295,818291965088
2022,40627811078,188870785959,54504474771,50075902221,0,0,248442817,0,-6468997270,0,0,90510963420,0,229498597037,-1659631804262,-242106272030,2181254640885,-29746244594,70063210935,-73826624053,-37952835079,0,-4244392124,433308276715,-61510287573,0,-312171500000,333840100535,0,0,-721871497304,13446944627,0,25470655986,0,-722795583729,0,0,1847837945243,-2054933665933,0,0,0,-5118750000,0,0,-212214470690,-501701777704,818291965088,-248442817,316341744567
2023,62884077555,79949195549,42515553818,-51194865582,0,0,227615537,0,10037057728,0,0,78363834048,0,142833273104,413541331718,13394907388,-437846679918,-4843681818,178869408288,-43783831959,-26967144376,0,-3262628357,231934954070,-35210904515,257565364,-25190000000,21443014443,0,0,-12612500000,204800000000,0,22540781669,0,176027956961,0,0,1665025848509,-1901105211715,0,0,0,-7549750000,0,0,-243629113206,164333797825,316341744567,-227615537,480447926855
