,1. Lợi nhuận trước thuế,2. Điều chỉnh cho các khoản,- Khấu hao TSCĐ,- Các khoản dự phòng,- Lợi nhuận thuần từ đầu tư vào công ty liên kết,- Xóa sổ tài sản cố định (thuần),- Lãi lỗ chênh lệch tỷ giá hối đoái chưa thực hiện,- Lãi lỗ từ thanh lý TSCĐ,- Lãi lỗ từ hoạt động đầu tư,- Lãi tiền gửi,- Thu nhập lãi,- Chi phí lãi vay,- Các khoản chi trực tiếp từ lợi nhuận,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,- Tăng giảm các khoản phải thu,- Tăng giảm hàng tồn kho,- Tăng giảm các khoản phải trả (Không kể lãi vay phải trả thuế thu nhập doanh nghiệp phải nộp),- Tăng giảm chi phí trả trước,- Tăng giảm tài sản ngắn hạn khác,- Tiền lãi vay phải trả,- Thuế thu nhập doanh nghiệp đã nộp,- Tiền thu khác từ hoạt động kinh doanh,- Tiền chi khác từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,1. Tiền chi để mua sắm xây dựng TSCĐ và các tài sản dài hạn khác,2. Tiền thu từ thanh lý nhượng bán TSCĐ và các tài sản dài hạn khác,3. Tiền chi cho vay mua các công cụ nợ của đơn vị khác,4. Tiền thu hồi cho vay bán lại các công cụ nợ của các đơn vị khác,5. Đầu tư góp vốn vào công ty liên doanh liên kết,6. Chi đầu tư ngắn hạn,7. Tiền chi đầu tư góp vốn vào đơn vị khác,8. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,9. Lãi tiền gửi đã thu,10. Tiền thu lãi cho vay cổ tức và lợi nhuận được chia,11. Tiền chi mua lại phần vốn góp của các cổ đông thiểu số,Lưu chuyển tiền thuần từ hoạt động đầu tư,1. Tiền thu từ phát hành cổ phiếu nhận vốn góp của chủ sở hữu,2. Tiền chi trả vốn góp cho các chủ sở hữu mua lại cổ phiếu của doanh nghiệp đã phát hành,3. Tiền vay ngắn hạn dài hạn nhận được,4. Tiền chi trả nợ gốc vay,5. Tiền chi trả nợ thuê tài chính,6. Tiền chi khác từ hoạt động tài chính,7. Tiền chi trả từ cổ phần hóa,8. Cổ tức lợi nhuận đã trả cho chủ sở hữu,9. Vốn góp của các cổ đông thiểu số vào các công ty con,10. Chi tiêu quỹ phúc lợi xã hội,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền đầu kỳ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Tiền và tương đương tiền cuối kỳ
2015,614294679877,478333510754,419259395371,25587131711,0,0,-14690847631,0,-584543954264,0,0,632721785567,0,1092628190631,-4535954865632,-1054001071755,4055450564834,-75194116934,0,-1698135195690,-177461719116,6473523919,-193333830980,-2579528520723,-869847344095,12058224635,-96585475556,34826000000,0,0,-199313902166,178801799722,0,200433164001,0,-739627533459,0,-14021870594,11628862225131,-8792378045524,0,0,0,0,0,0,2822462309013,-496693745169,3043044797339,3579682902,2549930735072
2016,919867746156,10818749221,457727444359,78023233192,0,0,0,0,-889410772093,0,0,788782499615,-424303655852,930686495377,291570646134,-3190094809403,3143415137978,-8396821861,0,-709583490150,-269733231312,1241054463473,-90362902646,1338555487590,-1729780332088,36694534561,-1836487865309,309199475556,0,0,-214894097479,254565000000,0,0,0,-3180703284759,5856984461,-144420533479,11970919299016,-10199605875305,0,0,0,-673369811071,0,0,959380063622,-882767733547,2549930735072,0,1667163001525
2017,1117670082961,5505639294952,458500076877,-116263254205,0,0,0,0,-1216837884102,0,0,1051618689874,5328621666508,6623309377913,271641316298,-756905515547,-7280507372337,85111326788,0,-1022347844718,-186006754811,10500000,-85305376847,-2351000343261,-98867858246,9385403563,0,1722786474429,0,0,-615000000000,365585780000,0,886753350592,0,2270643150338,0,0,11668889524530,-10287914102507,0,0,0,0,0,0,1380975422023,1300618229100,1667163001525,0,2967781230625
2018,2633879310339,123606146476,218034036262,-62192116,0,0,0,0,-1195721343899,0,0,680691068670,420664577559,2757485456815,934128891198,5184601461678,-6722367130080,55467501097,0,-732523678903,-201013877568,0,-35971827216,1239806797021,-186034966448,55709560439,-45250000000,192840000000,0,0,-929429450000,1200000000,0,1720156283672,0,809191427663,0,0,8393567901285,-10453758477642,0,0,0,0,0,0,-2060190576357,-11192351673,2588814401612,0,2577622049939
2019,2981090166769,-159306766369,225844734008,17431069373,0,0,0,0,-1246069216596,0,0,643605975685,199880671161,2821783400400,1319752380060,-1859683378986,1832179690765,47068020728,4893028550,-813724647251,-369182701022,4000000,-50730557774,2932359235470,-163497409537,8103235631,-12260000000,112835960235,0,0,-745549640000,889679263431,0,195025490516,0,284336900276,224189000000,0,7621334179091,-12614306137313,0,0,0,-608811493650,0,0,-5377594451872,-2160898316124,2577622049939,0,416723733815
2020,2486851481271,-235473050300,238000023163,23840224409,0,0,0,0,-1156605185729,0,0,582461642775,76830245082,2251378430971,516548105439,-2208044740137,2830665246788,24402835601,0,-505167920685,-296359017881,0,-65054152061,2548368788035,-336595272909,4921205774,0,306301359999,0,0,-1141116350001,2000000000,0,72459124145,0,-1092029932992,0,0,9150313301240,-8836632944545,0,0,0,-411156413725,0,0,-97476057030,1358862798013,416723733815,0,1775586531828
2021,1743748327187,-70766521161,185989896488,1781935791,0,0,0,0,-845964720221,0,0,768695281371,-181268914590,1672981806026,-327771068418,1919292578912,-955283132803,32534400319,0,-1543009818414,-423902131826,10012327034,-42187388879,342667571951,-25833268059,8198545636,-261506203511,115434876712,0,0,-1005039930000,0,0,90428885361,0,-1078317093861,0,0,9853676099192,-7080863738787,0,0,0,-828000000000,0,0,1944812360405,1209162838495,1775586531828,0,2984749370323
2022,1894709217910,-276286073017,189713347046,-8939593501,0,0,0,0,-1321974765245,0,0,879326949337,-14412010654,1618423144893,340676658908,1380669781448,-818530300307,10879832985,0,-1685451016868,-241947751287,900000,-100823988243,503897261529,-212237684899,103442477588,-222405062079,1379857210,0,0,-743782000000,0,0,193361120005,0,-880241292175,0,0,5608258738634,-6421517404471,0,0,0,-724500000000,0,0,-1537758665837,-1914102696483,2984749370323,0,1070646673840
2023,2697158161525,211387679108,267444334094,10125218563,0,0,0,0,-928524472383,0,0,906131859386,-43789260552,2908545840633,-2261764919513,-1165723697632,-414301684633,26431421346,0,-1995924310711,-80781829141,10900000,-167132286965,-3150640566616,-114780773534,1282029931,350181017091,0,0,0,-859059720000,0,0,1094808999107,0,472431552595,0,0,9983931108461,-6216114535719,0,0,0,-828000080000,0,0,2939816492742,261607478721,1070646673840,0,1332254152561
